1.5	2.16E-106
2.5	3.56E-27
3.5	9.07E-52
4.5	9.28E-33
5.5	4.26E-17
6.5	6.95E-09
7.5	3.68E-04
8.5	5.03E-01
9.5	2.59E+01
10.5	2.81E+02
11.5	1.74E+03
12.5	6.21E+03
13.5	1.99E+04
14.5	4.96E+04
15.5	1.01E+05
16.5	1.76E+05
17.5	2.74E+05
18.5	3.88E+05
19.5	5.15E+05
20.5	2.11E+04
21.5	2.83E+04
22.5	4.23E+04
23.5	6.41E+04
24.5	9.75E+04
25.5	1.44E+05
26.5	2.24E+04
27.5	3.67E+04
28.5	5.51E+04
29.5	7.77E+04
30.5	1.06E+05
31.5	1.34E+05
32.5	1.64E+05
33.5	1.97E+05
34.5	2.28E+05
35.5	2.60E+05
36.5	2.92E+05
37.5	3.19E+05
38.5	3.53E+05
39.5	3.79E+05
40.5	4.06E+05
41.5	4.28E+05
42.5	4.54E+05
43.5	4.67E+05
44.5	4.86E+05
45.5	5.03E+05
46.5	5.10E+05
47.5	5.24E+05
48.5	5.24E+05
49.5	5.28E+05
50.5	5.31E+05
51.5	5.32E+05
52.5	5.31E+05
53.5	5.25E+05
54.5	5.29E+05
55.5	5.14E+05
56.5	4.99E+05
57.5	4.86E+05
58.5	5.82E+05
59.5	6.64E+05
60.5	4.59E+05
61.5	4.41E+05
62.5	4.25E+05
63.5	4.10E+05
64.5	3.95E+05
65.5	3.72E+05
66.5	3.49E+05
67.5	4.11E+05
68.5	3.16E+05
69.5	3.06E+05
70.5	2.48E+05
71.5	2.37E+05
72.5	2.11E+05
73.5	1.87E+05
74.5	1.72E+05
75.5	1.49E+05
76.5	1.33E+05
77.5	1.09E+05
78.5	8.57E+04
79.5	5.67E+04
80.5	4.46E+04
81.5	2.12E+04
82.5	0.00E+00
