1,5	3,56E-130
2,5	4,43E-34
3,5	6,37E-83
4,5	2,49E-41
5,5	3,37E-22
6,5	3,49E-12
7,5	2,03E-06
8,5	1,23E-02
9,5	1,62E+00
10,5	3,38E+01
11,5	3,31E+02
12,5	1,65E+03
13,5	6,79E+03
14,5	2,03E+04
15,5	4,78E+04
16,5	9,38E+04
17,5	1,60E+05
18,5	2,48E+05
19,5	3,47E+05
20,5	4,64E+05
21,5	5,86E+05
22,5	7,09E+05
23,5	1,35E+03
24,5	2,90E+03
25,5	5,57E+03
26,5	9,82E+03
27,5	1,63E+04
28,5	2,49E+04
29,5	3,67E+04
30,5	5,15E+04
31,5	6,88E+04
32,5	8,87E+04
33,5	1,13E+05
34,5	1,37E+05
35,5	1,64E+05
36,5	1,90E+05
37,5	2,17E+05
38,5	2,47E+05
39,5	2,76E+05
40,5	3,03E+05
41,5	3,28E+05
42,5	3,55E+05
43,5	3,73E+05
44,5	3,97E+05
45,5	4,16E+05
46,5	4,29E+05
47,5	4,48E+05
48,5	4,52E+05
49,5	4,63E+05
50,5	4,69E+05
51,5	4,79E+05
52,5	4,83E+05
53,5	4,79E+05
54,5	4,85E+05
55,5	4,81E+05
56,5	4,72E+05
57,5	4,63E+05
58,5	5,91E+05
59,5	7,05E+05
60,5	4,52E+05
61,5	4,46E+05
62,5	4,25E+05
63,5	4,12E+05
64,5	4,03E+05
65,5	3,83E+05
66,5	3,68E+05
67,5	4,59E+05
68,5	3,44E+05
69,5	3,40E+05
70,5	2,75E+05
71,5	2,66E+05
72,5	2,48E+05
73,5	2,28E+05
74,5	2,12E+05
75,5	1,91E+05
76,5	1,78E+05
77,5	1,57E+05
78,5	1,37E+05
79,5	1,12E+05
80,5	1,02E+05
81,5	7,89E+04
82,5	5,67E+04
83,5	4,04E+04
84,5	2,15E+04
85,5	0,00E+00
