1,5	1,54E-126
2,5	2,28E-33
3,5	1,24E-47
4,5	5,50E-39
5,5	5,52E-21
6,5	1,62E-11
7,5	4,67E-06
8,5	1,95E-02
9,5	2,02E+00
10,5	3,50E+01
11,5	3,06E+02
12,5	1,41E+03
13,5	5,51E+03
14,5	1,57E+04
15,5	3,61E+04
16,5	6,96E+04
17,5	1,16E+05
18,5	1,79E+05
19,5	2,50E+05
20,5	3,30E+05
21,5	4,14E+05
22,5	5,01E+05
23,5	5,85E+05
24,5	6,62E+05
25,5	7,35E+05
26,5	1,01E+04
27,5	1,59E+04
28,5	2,38E+04
29,5	3,38E+04
30,5	4,61E+04
31,5	6,02E+04
32,5	7,63E+04
33,5	9,55E+04
34,5	1,14E+05
35,5	1,35E+05
36,5	1,55E+05
37,5	1,76E+05
38,5	1,95E+05
39,5	2,18E+05
40,5	2,38E+05
41,5	2,56E+05
42,5	2,75E+05
43,5	2,89E+05
44,5	3,08E+05
45,5	3,19E+05
46,5	3,30E+05
47,5	3,43E+05
48,5	3,48E+05
49,5	3,56E+05
50,5	3,59E+05
51,5	3,69E+05
52,5	3,70E+05
53,5	3,67E+05
54,5	3,68E+05
55,5	3,70E+05
56,5	3,66E+05
57,5	3,59E+05
58,5	4,97E+05
59,5	6,21E+05
60,5	3,52E+05
61,5	3,59E+05
62,5	3,34E+05
63,5	3,22E+05
64,5	3,18E+05
65,5	3,05E+05
66,5	2,99E+05
67,5	4,04E+05
68,5	2,85E+05
69,5	2,89E+05
70,5	2,30E+05
71,5	2,24E+05
72,5	2,17E+05
73,5	2,05E+05
74,5	1,93E+05
75,5	1,80E+05
76,5	1,70E+05
77,5	1,60E+05
78,5	1,48E+05
79,5	1,39E+05
80,5	1,27E+05
81,5	1,14E+05
82,5	9,79E+04
83,5	8,90E+04
84,5	7,74E+04
85,5	6,51E+04
86,5	5,29E+04
87,5	3,72E+04
88,5	2,55E+04
89,5	9,62E+03
90,5	0,00E+00
