1,5	2,79E-128
2,5	1,13E-33
3,5	3,15E-65
4,5	4,16E-40
5,5	1,54E-21
6,5	8,46E-12
7,5	3,47E-06
8,5	1,74E-02
9,5	2,04E+00
10,5	3,86E+01
11,5	3,59E+02
12,5	1,71E+03
13,5	6,88E+03
14,5	2,01E+04
15,5	4,67E+04
16,5	9,08E+04
17,5	1,53E+05
18,5	2,36E+05
19,5	3,31E+05
20,5	4,39E+05
21,5	5,54E+05
22,5	6,67E+05
23,5	3,14E+04
24,5	4,90E+04
25,5	7,19E+04
26,5	1,11E+04
27,5	1,81E+04
28,5	2,72E+04
29,5	3,94E+04
30,5	5,45E+04
31,5	7,20E+04
32,5	9,19E+04
33,5	1,16E+05
34,5	1,40E+05
35,5	1,66E+05
36,5	1,91E+05
37,5	2,18E+05
38,5	2,46E+05
39,5	2,74E+05
40,5	3,00E+05
41,5	3,23E+05
42,5	3,48E+05
43,5	3,66E+05
44,5	3,90E+05
45,5	4,06E+05
46,5	4,19E+05
47,5	4,37E+05
48,5	4,42E+05
49,5	4,52E+05
50,5	4,57E+05
51,5	4,68E+05
52,5	4,71E+05
53,5	4,66E+05
54,5	4,70E+05
55,5	4,69E+05
56,5	4,62E+05
57,5	4,52E+05
58,5	5,98E+05
59,5	7,28E+05
60,5	4,44E+05
61,5	4,44E+05
62,5	4,18E+05
63,5	4,04E+05
64,5	3,97E+05
65,5	3,79E+05
66,5	3,68E+05
67,5	4,75E+05
68,5	3,47E+05
69,5	3,47E+05
70,5	2,78E+05
71,5	2,70E+05
72,5	2,57E+05
73,5	2,39E+05
74,5	2,24E+05
75,5	2,05E+05
76,5	1,92E+05
77,5	1,76E+05
78,5	1,58E+05
79,5	1,39E+05
80,5	1,27E+05
81,5	1,07E+05
82,5	8,57E+04
83,5	7,24E+04
84,5	5,65E+04
85,5	3,74E+04
86,5	1,93E+04
87,5	0,00E+00
